,Unnamed: 0,open_time,open,high,low,close,volume,close_time,count,long,rsi_value,rsi_over_80,rsi_under_20,stochRsi_value,stoch_K_value,stoch_D_value,stoch_K_cross_D_bullish,stoch_K_cross_D_bearish,stochRsi_over_80,stochRsi_under_20,pSar_value,price_over_pSar,sma_value_9,price_over_sma,ichimoku_span_A,ichimoku_span_B,ichimoku_tenkan_sen,ichimoku_kijun_sen,tenkan_over_kijun,spanaA_over_spanB,ichimoku_price_in_cloud_color
2990,2990,1643810400000,38361.61,38437.02,37611.0,37703.72,4280.39457,1643813999999,88011,-1,35.13217980209987,0,0,0.0,0.38778390901343257,0.5711501774298825,0,1,0,1,38783.929891164684,0,38376.235555555555,0,38315.1525,37994.6,38192.205,38438.1,0,0,-1
2991,2991,1643814000000,37703.72,37824.17,37361.49,37429.78,3502.09292,1643817599999,72057,-1,31.559857501064172,0,0,0.0,0.054450575680099256,0.33993752282313855,0,1,0,1,38772.24,0,38282.043333333335,0,38190.3975,37994.6,38067.45,38313.345,0,0,-1
2992,2992,1643817600000,37429.78,37435.9,37066.66,37336.71,3497.25132,1643821199999,67674,-1,30.427833801040222,0,0,0.0,4.810966440042345e-16,0.14741149489784378,0,1,0,1,38631.165,0,38176.71222222222,0,38042.9825,37994.6,37920.035,38165.93,0,0,-1
2993,2993,1643821200000,37336.71,37550.0,37269.25,37469.99,1308.70536,1643824799999,37005,-1,34.0746421078569,0,0,0.1382556329343287,0.046085210978110046,0.033511928886069596,0,0,0,1,38443.4244,0,38068.10111111111,0,38042.9825,38165.93,37920.035,38165.93,0,1,-1
2994,2994,1643824800000,37469.99,37530.98,37380.01,37486.42,880.98096,1643828399999,28183,-1,34.530233452445984,0,0,0.15552774169524897,0.09792779154319303,0.04800433417376752,0,0,0,1,38278.212672,0,37952.05333333334,0,38019.6675,38165.93,37920.035,38119.3,0,1,-1
2995,2995,1643828400000,37486.41,37674.34,37401.75,37566.56,1166.16549,1643831999999,31668,-1,36.82360421907754,0,0,0.24247265357917128,0.1787520094029168,0.10758833730807298,1,0,0,0,38132.82635136,0,37840.97555555556,0,37951.6825,38165.93,37920.035,37983.33,0,1,-1
2996,2996,1643832000000,37566.56,37662.14,37400.17,37566.0,1479.58286,1643835599999,35773,-1,36.813899819317704,0,0,0.2421047461329434,0.21336838046912168,0.16334939380507685,1,0,0,0,38004.88638919681,0,37738.30888888889,0,37948.9325,38165.93,37920.035,37977.83,0,1,-1
2997,2997,1643835600000,37566.0,37612.66,36586.95,36922.51,3452.00636,1643839199999,72460,-1,27.76055617116407,0,0,0.0,0.1615257999040387,0.18454872992535873,0,0,0,1,37892.29922249319,0,37538.14444444445,0,37708.785,37926.075,37679.595,37737.975,0,1,-1
2998,2998,1643839200000,36922.51,37211.0,36820.5,37006.93,1538.78106,1643842799999,42615,-1,30.18619813639509,0,0,0.08351449293314142,0.10853974635536208,0.16114464224284047,0,0,0,1,37709.550331344144,0,37387.624444444446,0,37624.979999999996,37926.075,37511.985,37737.975,0,1,-1
2999,2999,1643842800000,37006.93,37133.16,36797.18,36896.36,1524.1962,1643846399999,34402,-1,28.821173142407602,0,0,0.03651688493988093,0.04001045929100793,0.10335866851680257,0,1,0,1,37612.66,0,37297.91777777778,0,37471.7675,37926.075,37205.56,37737.975,0,1,-1
3000,3000,1643846400000,36896.37,37049.65,36763.4,36878.39,1812.53895,1643849999999,41066,-1,28.59485698284867,0,0,0.028724853148272247,0.04958541034043201,0.06604520532893367,0,1,0,1,37469.060600000004,0,37236.65222222222,0,37434.31,37926.075,37130.645,37737.975,0,1,-1
3001,3001,1643850000000,36878.38,36996.39,36753.0,36845.52,1106.46884,1643853599999,32460,-1,28.15928311648858,0,0,0.013728109562280561,0.02632328255014506,0.038639717393861336,0,1,0,1,37345.565116000005,0,37182.07555555555,0,37426.03999999999,37926.075,37130.645,37721.435,0,1,-1
3002,3002,1643853600000,36845.52,36958.97,36720.01,36958.68,1068.81062,1643857199999,32809,-1,31.999568278295698,0,0,0.22038967602308324,0.0876142129112125,0.054507635267262856,0,0,0,0,37239.35899976001,0,37125.263333333336,0,37405.4125,37926.075,37130.645,37680.18,0,1,-1
3003,3003,1643857200000,36958.67,36960.0,36772.11,36820.83,629.52766,1643860799999,23253,-1,29.902561996918536,0,0,0.23634497074608446,0.1568209187771499,0.09025280474616883,1,0,0,0,37148.02173979361,0,37051.30888888889,0,37405.4125,37926.075,37130.645,37680.18,0,1,-1
3004,3004,1643860800000,36822.5,36957.0,36780.04,36906.99,639.91773,1643864399999,21300,-1,32.863947965243156,0,0,0.5630988346413998,0.339944493803523,0.19479320849729478,1,0,0,0,37069.4716962225,0,36978.02333333333,0,37402.3625,37926.075,37124.545,37680.18,0,1,-1
3005,3005,1643864400000,36906.99,37081.55,36834.32,36991.62,1910.09664,1643867999999,32695,-1,35.73582056194118,0,0,0.8799759582664035,0.5598065878846298,0.3521906668217672,1,0,1,0,36586.95,1,36914.20333333333,1,37389.9925,37926.075,37099.805,37680.18,0,1,-1
3006,3006,1643868000000,36991.63,37006.56,36835.14,36924.01,1083.97686,1643871599999,26993,1,34.46732703844802,0,0,0.7400127232943458,0.7276958387340501,0.5424823068074006,1,0,0,0,36596.842,1,36914.369999999995,1,37322.8425,37926.075,36965.505000000005,37680.18,0,1,-1
3007,3007,1643871600000,36924.01,37093.03,36916.61,37024.16,969.40725,1643875199999,33374,1,37.979259410977384,0,0,1.0,0.8733295605202502,0.7202773290463097,1,0,1,0,36606.536159999996,1,36916.28444444444,1,37303.38250000001,37926.075,36926.58500000001,37680.18,0,1,-1
3008,3008,1643875200000,37024.16,37106.91,36925.25,37077.65,851.30612,1643878799999,24338,1,39.833844863094924,0,0,1.0,0.913337574431449,0.8381209912285827,1,0,1,0,36625.995913599996,1,36936.427777777775,1,37296.82000000001,37926.075,36913.46000000001,37680.18,0,1,-1
3009,3009,1643878800000,37077.66,37090.0,36593.4,36614.91,1339.46411,1643882399999,33671,1,31.154611454134113,0,0,0.281121024235795,0.7603736747452654,0.8490136032323212,0,0,0,0,37106.91,0,36907.15222222222,0,37265.167499999996,37926.075,36850.155,37680.18,0,1,-1
3010,3010,1643882400000,36614.9,36666.67,36250.73,36378.83,2413.18982,1643885999999,59961,1,27.823783757209057,0,0,0.005236981211858702,0.42878600181588505,0.7008324169975327,0,1,0,1,37106.91,0,36855.297777777785,0,37095.44500000001,37757.965,36678.82000000001,37512.07000000001,0,1,-1
3011,3011,1643886000000,36378.83,36796.44,36292.61,36785.0,1771.47993,1643889599999,40932,1,39.757280675491174,0,0,0.9936249959988773,0.4266610004821774,0.5386068923477757,0,1,1,0,37090.0,0,36836.00000000001,0,37095.44500000001,37757.965,36678.82000000001,37512.07000000001,0,1,-1
3012,3012,1643889600000,36785.0,36791.98,36250.0,36694.0,1897.12482,1643893199999,48874,1,38.23210436807126,0,0,0.8666334433353812,0.6218318068487062,0.4924262697155892,0,0,1,0,37056.4292,0,36821.907777777786,0,37095.08,37757.6,36678.455,37511.705,0,1,-1
3013,3013,1643893200000,36690.76,36774.58,36451.0,36585.08,1362.70695,1643896799999,39898,1,36.43065807706575,0,0,0.7166386785191836,0.8589657059511479,0.6358195044273435,1,0,0,0,37008.043448,0,36786.14,0,37095.08,37757.6,36678.455,37511.705,0,1,-1
3014,3014,1643896800000,36585.08,36792.17,36484.0,36505.71,1696.69851,1643900399999,43375,1,35.131611802967754,0,0,0.6084755091027214,0.7305825436524293,0.737126685484094,0,0,0,0,36962.560841119994,0,36732.15,0,37094.7875,37757.6,36678.455,37511.119999999995,0,1,-1
3015,3015,1643900400000,36505.71,36976.89,36474.92,36910.05,1915.37708,1643903999999,50152,1,45.74537473959638,0,0,1.0,0.7750380625406356,0.7881954373814039,0,0,1,0,36250.0,1,36730.59888888889,1,37010.9825,37757.6,36678.455,37343.509999999995,0,1,-1
3016,3016,1643904000000,36910.06,37104.6,36686.65,36687.0,1339.84919,1643907599999,39319,1,41.69274463615951,0,0,0.7738688430385648,0.7941147840470958,0.7665784634133864,1,0,0,0,36264.5378,1,36693.136666666665,0,36857.770000000004,37757.6,36678.455,37037.085,0,1,-1
3017,3017,1643907600000,36686.65,36886.3,36518.13,36831.51,1071.90257,1643911199999,32378,1,45.08700582225925,0,0,0.9632639246156132,0.9123775892180598,0.8271768119352633,1,0,1,0,36298.140287999995,1,36665.78777777778,1,36819.735,37757.6,36677.3,36962.17,0,1,0
3018,3018,1643911200000,36831.52,36853.03,36698.0,36762.69,799.74746,1643914799999,24155,1,43.77993470142108,0,0,0.8903311631145435,0.875821310256241,0.8607712278404652,1,0,1,0,36330.39867647999,1,36682.207777777774,1,36819.735,37757.6,36677.3,36962.17,0,1,-1
3019,3019,1643914800000,36762.69,36830.0,36449.43,36551.7,1198.85605,1643918399999,31983,1,39.9555881566823,0,0,0.6769379131236695,0.8435110002846091,0.8772366332529696,0,0,0,0,36361.36672942079,1,36701.415555555555,0,36819.735,37757.6,36677.3,36962.17,0,1,-1
3020,3020,1643918400000,36551.71,36644.05,36270.0,36367.4,1199.79905,1643921999999,35715,1,36.92161996097717,0,0,0.5076466823012047,0.6916385861798063,0.8036569655735518,0,1,0,0,37104.6,0,36655.015555555554,0,36819.735,37710.97,36677.3,36962.17,0,1,-1
3021,3021,1643922000000,36367.43,37050.0,36357.87,36948.99,1911.35564,1643925599999,44679,1,49.86033628958856,0,0,1.0,0.7281948651416252,0.7544481505353465,0,1,1,0,37087.907999999996,0,36683.34777777778,1,36821.685,37575.0,36687.3,36956.07,0,1,0
3022,3022,1643925600000,36949.0,37016.42,36800.01,36933.16,705.28717,1643929199999,24462,1,49.56233981329562,0,0,0.9864771735118243,0.8313746186043435,0.750402689975258,0,0,1,0,37071.54983999999,0,36722.02333333334,1,36809.315,37569.5,36687.3,36931.33,0,1,0
3023,3023,1643929200000,36933.16,37387.0,36865.49,37311.61,1386.22097,1643932799999,31119,1,56.28845580613461,0,0,1.0,0.9954923911706085,0.8516872916388588,1,0,1,0,36270.0,1,36811.567777777775,1,36823.5,37569.5,36828.5,36818.5,1,1,0
3024,3024,1643932800000,37311.98,37343.77,37116.97,37180.53,1448.75667,1643936399999,30541,1,53.62123576189686,0,0,0.8739311003173015,0.953469424609709,0.9267788114615533,1,0,1,0,36292.34,1,36841.62111111111,1,36823.5,37569.5,36828.5,36818.5,1,1,0
3025,3025,1643936400000,37180.52,37239.94,37026.73,37168.6,1084.34384,1643939999999,26965,1,53.37334938304828,0,0,0.8622144955717411,0.9120485319630146,0.9536701159144436,0,0,1,0,36314.233199999995,1,36895.13222222222,1,36823.5,37569.5,36828.5,36818.5,1,1,0
3026,3026,1643940000000,37168.59,37445.5,37140.19,37326.25,1544.8416,1643943599999,34279,1,56.251523064261015,0,0,0.9982543359553975,0.9114666439481471,0.9256615335069566,0,0,1,0,36335.688535999994,1,36950.10333333333,1,36852.75,37569.5,36857.75,36847.75,1,1,0
3027,3027,1643943600000,37326.26,37420.51,37266.31,37297.62,977.10595,1643947199999,24669,1,55.58053078295591,0,0,0.9665391953982961,0.9423360089751455,0.9219503949621021,0,0,1,0,36380.08099456,1,37009.54,1,36852.75,37552.96,36857.75,36847.75,1,1,0
3028,3028,1643947200000,37297.61,37356.0,37245.0,37289.34,1062.99863,1643950799999,25417,1,55.374804812815725,0,0,0.9528239408531294,0.9725391574022747,0.9421139367751888,1,0,1,0,36422.6977547776,1,37091.5,1,36852.75,37511.705,36857.75,36847.75,1,1,0
3029,3029,1643950800000,37289.35,37689.0,37260.01,37547.01,2630.83036,1643954399999,43680,1,60.29951265536866,0,0,1.0,0.9731210454171423,0.9626654039315206,1,0,1,0,36463.60984458649,1,37222.567777777775,1,36996.4675,37511.705,37023.435,36969.5,1,1,1
3030,3030,1643954400000,37547.01,38025.6,37547.0,37990.02,2508.64163,1643957999999,49909,1,67.03524150837632,0,0,1.0,0.9842746469510435,0.9766449499234865,1,0,1,0,36537.1332539113,1,37338.23777777777,1,37275.302500000005,37511.705,37412.805,37137.8,1,1,1
3031,3031,1643958000000,37990.02,38222.0,37838.13,37869.31,1825.08534,1643961599999,40149,1,63.85613003212418,0,0,0.8944294537524096,0.9648098179174703,0.9740685034285517,0,0,1,0,36656.21059359839,1,37442.25444444444,1,37389.8725,37511.705,37543.744999999995,37236.0,1,1,1
3032,3032,1643961600000,37869.31,38047.98,37850.01,37957.32,1418.59898,1643965199999,32319,1,65.15370552730869,0,0,0.9375187744155558,0.9439827427226556,0.9643557358637228,0,1,1,0,36812.78953423855,1,37514.0,1,37430.1825,37511.705,37624.365000000005,37236.0,1,1,1
3033,3033,1643965200000,37957.32,38140.39,37900.0,38014.01,1364.8923,1643968799999,29738,1,66.00040796362748,0,0,0.9656356993422396,0.9325279758367354,0.9471068454922867,0,1,1,0,36953.710580814695,1,37606.608888888884,1,37430.1825,37511.705,37624.365000000005,37236.0,1,1,1
3034,3034,1643968800000,38014.0,38236.08,37763.74,37879.74,1763.02639,1643972399999,39422,1,62.14861548775354,0,0,0.7203311673184452,0.8744952136920806,0.9170019774171569,0,1,0,0,37080.53952273323,1,37685.624444444446,1,37465.5875,37511.705,37688.135,37243.04,1,1,1
3035,3035,1643972400000,37879.74,37994.6,37810.0,37810.0,1269.60798,1643975999999,30460,1,60.18396765561079,0,0,0.6078914668938803,0.7646194445181888,0.8572142113490013,0,1,0,0,37219.20438000524,1,37739.374444444446,1,37491.79,37511.705,37740.54,37243.04,1,1,1
3036,3036,1643976000000,37810.0,38060.55,37810.0,37956.67,995.06572,1643979599999,29334,1,62.844224777098134,0,0,0.693233068096887,0.6738185674364047,0.7709777418822243,0,1,0,0,37341.229454404616,1,37812.602222222224,1,37491.79,37511.705,37740.54,37243.04,1,1,1
3037,3037,1643979600000,37956.67,38200.0,37362.72,37421.4,3517.48646,1643983199999,68085,1,49.77396625557371,0,0,0.0,0.43370817833025627,0.6240487300949497,0,1,0,1,38236.08,0,37827.275555555556,0,37495.542499999996,37511.705,37748.045,37243.04,1,1,-1
3038,3038,1643983200000,37421.41,38070.65,37290.2,37953.2,3218.65606,1643986799999,67851,1,58.91615183554194,0,0,0.5296355828914708,0.40762288366278643,0.5050498764764821,0,1,0,0,38218.6128,0,37872.40777777778,1,37508.09,37511.705,37763.14,37253.04,1,1,1
3039,3039,1643986800000,37953.2,39819.91,37886.9,39490.87,12542.88189,1643990399999,244548,1,73.7782977791954,0,0,1.0,0.5098785276304908,0.4504031965411775,0,0,1,0,37290.2,1,38039.16888888889,1,38300.005000000005,38034.955,38555.055,38044.955,1,0,1
3040,3040,1643990400000,39490.88,40600.0,39442.89,40268.51,9229.66749,1643993999999,163912,1,78.0941839032116,0,0,1.0,0.8432118609638241,0.5869044240857001,1,0,1,0,37290.2,1,38305.74666666667,1,38690.05,38425.0,38945.1,38435.0,1,0,1
3041,3041,1643994000000,40268.51,40557.51,40180.0,40520.46,3408.59177,1643997599999,72528,1,79.28388500454709,0,0,1.0,1.0000000000000004,0.7843634628647713,1,0,1,0,37422.592,1,38590.54,1,38690.05,38425.0,38945.1,38435.0,1,0,1
3042,3042,1643997600000,40520.45,40662.01,40278.79,40469.27,2093.46861,1644001199999,54267,1,78.35280198060886,0,0,0.968448472126999,0.9894828240423333,0.9442315616687189,1,0,1,0,37549.688319999994,1,38863.346666666665,1,38721.055,38456.005000000005,38976.104999999996,38466.005000000005,1,0,1
3043,3043,1644001200000,40469.27,40877.0,40366.99,40727.91,2345.90165,1644004799999,56998,1,79.65297077927333,0,0,1.0,0.9894828240423333,0.9929885493615555,0,0,1,0,37736.427620799994,1,39179.810000000005,1,38828.55,38563.5,39083.6,38573.5,1,0,1
3044,3044,1644004800000,40727.92,40884.96,40456.25,40588.0,2561.73047,1644008399999,56731,1,76.96018442477929,0,0,0.9098769722278343,0.9594418147849448,0.9794691542898702,0,0,1,0,37987.67341113599,1,39488.47666666667,1,38832.53,38567.479999999996,39087.58,38577.479999999996,1,0,1
3045,3045,1644008400000,40588.0,40631.89,40426.23,40624.15,1506.16471,1644011999999,35047,1,77.17489671267451,0,0,0.9170630311785238,0.9423133344687864,0.9637459910986879,0,1,1,0,38277.40207002239,1,39784.86333333333,1,38832.53,38567.479999999996,39087.58,38577.479999999996,1,0,1
3046,3046,1644012000000,40624.16,40666.98,40382.84,40641.74,1145.45021,1644015599999,34193,1,77.28581859029308,0,0,0.9207753997592971,0.9159051343885523,0.9392200945474275,0,1,1,0,38538.157863020155,1,40142.678888888884,1,38854.4975,38567.479999999996,39087.58,38621.415,1,0,1
3047,3047,1644015600000,40641.74,41772.33,40562.29,41574.25,3240.16403,1644019199999,89682,-1,82.21905244900131,1,0,1.0,0.9459461436459407,0.9347215375010928,0,0,1,0,38772.83807671814,1,40545.01777777777,1,39557.8925,39011.165,39829.615000000005,39286.17,1,0,1
3048,3048,1644019200000,41571.7,41913.69,41342.98,41471.41,4759.06054,1644022799999,90681,-1,80.15157895990473,1,0,0.9362777624700719,0.9523510540764568,0.938067444036983,0,0,1,0,39132.77710751196,1,40765.07777777778,1,40033.94,39081.845,40678.29,39389.59,1,0,1
3049,3049,1644022800000,41471.41,41535.73,41193.44,41274.08,1612.08923,1644026399999,49001,-1,76.19248896315199,0,0,0.8142534296281165,0.9168437306993966,0.938380309473931,0,1,1,0,39522.10491246029,1,40876.80777777778,1,40258.527500000004,39081.845,41046.845,39470.21000000001,1,0,1
3050,3050,1644026400000,41274.08,41447.08,41173.36,41363.96,976.72246,1644029999999,35707,-1,76.75567877736374,0,0,0.8316116764471939,0.860714289515128,0.9099696914303269,0,1,1,0,39856.92682471585,1,40970.53,1,40283.225000000006,39081.845,41096.240000000005,39470.21000000001,1,0,1
3051,3051,1644030000000,41363.96,41471.0,41341.37,41447.85,860.91629,1644033599999,34618,-1,77.29554200893885,0,0,0.7887168416613888,0.8115273159122335,0.8630284453755858,0,1,0,0,40144.87366925563,1,41079.26111111112,1,40333.64,39081.845,41140.34,39526.94,1,0,1
3052,3052,1644033600000,41447.85,41693.9,41369.69,41465.42,1277.42961,1644037199999,41719,-1,77.41386118182413,0,0,0.4307154448681933,0.6836813209922591,0.7853076421398733,0,1,0,0,40392.50795555984,1,41161.206666666665,1,40363.805,39081.845,41148.265,39579.345,1,0,1
3053,3053,1644037200000,41465.43,41656.25,41376.5,41525.27,1176.39063,1644040799999,46643,-1,77.83754217845397,0,0,0.27296704318549925,0.49746644323836087,0.6642250267142842,0,1,0,0,40605.47344178146,1,41265.34777777778,1,40363.805,39081.845,41148.265,39579.345,1,0,1
3054,3054,1644040800000,41525.26,41748.18,41480.41,41499.99,1083.03504,1644044399999,38232,-1,77.17898475203975,0,0,0.16369126305631854,0.28912458370333743,0.49009078264465217,0,1,0,1,40788.62375993206,1,41362.66333333334,1,40367.5575,39081.845,41148.265,39586.850000000006,1,0,1
3055,3055,1644044400000,41500.0,41501.91,41373.27,41379.99,1074.3939,1644047999999,39917,-1,73.97932525913862,0,0,0.0,0.14555276874727305,0.31071459856299016,0,1,0,1,40946.13303354157,1,41444.69111111111,0,40419.9675,39081.845,41237.990000000005,39601.945,1,0,1
3056,3056,1644048000000,41379.99,41600.1,41315.68,41436.23,1672.49856,1644051599999,41354,-1,74.5126336450926,0,0,0.06472403438430759,0.07613843248020914,0.1702719283102729,0,1,0,1,41081.59100884575,1,41429.35555555556,1,40572.735,39081.845,41543.525,39601.945,1,0,1
3057,3057,1644051600000,41437.62,41564.28,41099.92,41547.36,1282.88455,1644055199999,36303,-1,75.57779503616109,0,0,0.1939954734167734,0.08623983593369411,0.10264367905372514,0,1,0,1,41913.69,0,41437.794444444444,1,40512.9975,39081.845,41424.05,39601.945,1,0,1
3058,3058,1644055200000,41547.36,41669.0,41418.41,41565.86,937.06959,1644058799999,31143,-1,75.75941295101535,0,0,0.21603721225949885,0.15825224002019372,0.10687683614469871,0,0,0,0,41897.414600000004,0,41470.21444444444,1,40512.9975,39081.845,41424.05,39601.945,1,0,1
3059,3059,1644058800000,41565.86,41633.39,41382.0,41430.0,1327.96761,1644062399999,40708,-1,71.55122203740665,0,0,0.0,0.1366775618920912,0.1270565459486594,0,0,0,1,41881.46470800001,0,41477.55222222223,0,40512.9975,39081.845,41424.05,39601.945,1,0,1
3060,3060,1644062400000,41430.0,41513.6,41334.7,41379.13,1266.11873,1644065999999,44274,-1,69.98371098336726,0,0,0.0,0.07201240408650006,0.12231406866626138,0,1,0,1,41865.83381384001,0,41469.916666666664,0,40512.9975,39081.845,41424.05,39601.945,1,0,1
3061,3061,1644066000000,41379.12,41545.82,41348.62,41510.69,1370.6236,1644069599999,41764,-1,71.70984943101888,0,0,0.16976405000878417,0.05658801666959517,0.08842599421606186,0,1,0,1,41850.51553756321,0,41474.94666666667,1,40512.9975,39081.845,41424.05,39601.945,1,0,1
3062,3062,1644069600000,41510.7,41755.3,41385.46,41458.73,1279.3313,1644073199999,36883,-1,69.99773581571986,0,0,0.0017857313207059477,0.05718326044316382,0.06192789373308607,0,1,0,1,41835.503626811944,0,41467.55333333333,0,40514.7775,39081.845,41427.61,39601.945,1,0,1
3063,3063,1644073200000,41458.73,41899.54,41326.17,41761.85,2100.85308,1644076799999,63299,-1,73.91101698891727,0,0,0.5000497092434194,0.22386649685763693,0.11254592465679836,1,0,0,0,41099.92,1,41496.648888888885,1,40550.837499999994,39081.845,41499.729999999996,39601.945,1,0,1
3064,3064,1644076800000,41761.87,41854.81,41230.0,41283.81,1777.76781,1644080399999,56669,1,60.507202067947254,0,0,0.0,0.16727848018804226,0.14944274582961406,1,0,0,1,41115.9124,1,41485.96222222222,0,40700.0125,39091.845,41499.729999999996,39900.295,1,0,1
3065,3065,1644080400000,41283.81,41686.28,40843.01,41583.93,2699.97121,1644083999999,82172,-1,64.82063123231188,0,0,0.24889466316645234,0.24964812413662438,0.2135977003941009,1,0,0,0,41899.54,0,41502.37333333333,1,41024.7825,39091.845,41371.275,40678.29,1,0,1
3066,3066,1644084000000,41583.94,41742.45,41505.79,41683.89,773.47937,1644087599999,31253,-1,66.14686374224023,0,0,0.32542129227307337,0.19143865181317568,0.2027884187126138,0,0,0,0,41878.409400000004,0,41517.543333333335,1,41209.06,39091.845,41371.275,41046.845,1,0,1
3067,3067,1644087600000,41683.89,41688.18,41487.04,41544.9,664.24227,1644091199999,27349,-1,62.61231958907944,0,0,0.12626829182105398,0.23352808242019366,0.2248716194566643,1,0,0,1,41857.701412,0,41515.21444444444,1,41233.75750000001,39091.845,41371.275,41096.240000000005,1,0,1
3068,3068,1644091200000,41544.9,41696.5,41380.11,41644.0,774.54589,1644094799999,26044,-1,64.08586768278327,0,0,0.234632581615351,0.22877405523649322,0.2179135964899539,0,0,0,0,41837.40758376,0,41538.99222222222,1,41255.807499999995,39091.845,41371.275,41140.34,1,0,1
3069,3069,1644094800000,41647.78,41771.85,41555.55,41627.47,618.95127,1644098399999,23342,-1,63.63534354029307,0,0,0.20509429723519323,0.18866505689053317,0.21698906484907307,0,1,0,0,41817.519632084804,0,41566.58555555556,1,41259.770000000004,39091.845,41371.275,41148.265,1,0,1
3070,3070,1644098400000,41627.48,41757.35,41558.17,41579.88,490.23034,1644101999999,22434,-1,62.27791370652216,0,0,0.11609540755436482,0.18527409546830345,0.20090440253177633,0,1,0,1,41798.02943944311,0,41574.27333333333,1,41259.770000000004,39091.845,41371.275,41148.265,1,0,1
3071,3071,1644102000000,41579.89,41643.47,41349.81,41382.59,675.77084,1644105599999,24843,1,56.86264392603868,0,0,0.0,0.10706323492985313,0.16033412909622966,0,1,0,1,41778.929050654246,0,41565.81333333333,0,41259.770000000004,39091.845,41371.275,41148.265,1,0,1
3072,3072,1644105600000,41382.6,41526.22,41340.35,41478.68,495.10741,1644109199999,26210,1,58.74424845153319,0,0,0.1103685682237648,0.07548799192604365,0.12260844077473314,0,1,0,1,41760.21066964116,0,41534.350000000006,0,41293.450000000004,39135.78,41348.91,41237.990000000005,1,0,1
3073,3073,1644109200000,41478.67,41640.0,41475.85,41606.03,567.02825,1644112799999,25113,1,61.16213339406785,0,0,0.2521935349591189,0.120854034394295,0.10113508708339698,0,0,0,0,41741.866656248334,0,41570.15222222222,1,41342.89,39356.850000000006,41307.43,41378.350000000006,0,0,1
3074,3074,1644112800000,41606.04,41628.19,41462.73,41534.56,602.64639,1644116399999,25679,1,59.06982206541675,0,0,0.12946561711416432,0.16400924009901643,0.1201170888064514,0,0,0,1,41723.88952312337,0,41564.666666666664,0,41463.6875,39389.59,41556.1,41371.275,1,0,1
3075,3075,1644116400000,41534.57,41556.01,41431.13,41444.04,399.475,1644119999999,20150,1,56.436469750020564,0,0,0.0,0.12721971735776152,0.1373609972836907,0,0,0,1,41706.2719326609,0,41538.01666666667,0,41463.6875,39470.21000000001,41556.1,41371.275,1,0,0
3076,3076,1644120000000,41444.03,41545.41,41305.29,41543.41,706.11945,1644123599999,27972,1,58.61747026519255,0,0,0.124810130148453,0.08475858242087288,0.12532917995921666,0,1,0,1,41689.00669400768,0,41537.85111111111,1,41454.9225,39470.21000000001,41538.57,41371.275,1,0,1
3077,3077,1644123600000,41543.41,41587.44,41490.38,41572.96,364.03309,1644127199999,17785,1,59.27049364007205,0,0,0.2918546757548881,0.13888826863444748,0.11695552280436035,1,0,0,0,41672.086760127524,0,41529.957777777774,1,41454.9225,39526.94,41538.57,41371.275,1,0,1
3078,3078,1644127200000,41572.97,41580.04,41401.58,41451.37,478.02756,1644130799999,21617,1,55.39683204786606,0,0,0.0,0.13888826863444748,0.12084503989658901,1,0,0,1,41655.50522492497,0,41510.391111111116,0,41451.2975,39579.345,41531.32,41371.275,1,0,1
3079,3079,1644130800000,41451.37,41714.18,41405.92,41612.33,719.75161,1644134399999,28234,1,59.19841887839207,0,0,0.35363494160817194,0.2151632057876871,0.1643132476855271,1,0,0,0,40843.01,1,41513.99666666667,1,41440.505000000005,39579.345,41509.735,41371.275,1,0,1
3080,3080,1644134400000,41612.32,41660.63,41489.95,41640.0,629.80212,1644137999999,23465,1,59.83221987680627,0,0,0.5104580088400648,0.288030983482746,0.21402748596829324,1,0,0,0,40860.4334,1,41542.59777777778,1,41440.505000000005,39586.850000000006,41509.735,41371.275,1,0,1
3081,3081,1644138000000,41640.0,41672.99,41579.98,41648.99,479.40829,1644141599999,25057,1,60.04935741569671,0,0,0.5354478406250636,0.46651359702443385,0.3232359287649554,1,0,0,0,40877.508332000005,1,41561.52111111111,1,41440.505000000005,39601.945,41509.735,41371.275,1,0,1
3082,3082,1644141600000,41649.0,41700.01,41531.16,41578.68,484.01162,1644145199999,24221,1,57.434361776061294,0,0,0.24731770175573176,0.4310745170736205,0.3952063658602665,1,0,0,0,40894.241765360006,1,41558.48222222223,1,41440.505000000005,39601.945,41509.735,41371.275,1,0,1
3083,3083,1644145200000,41578.68,41627.63,41444.0,41522.0,437.08913,1644148799999,21150,1,55.342101645637435,0,0,0.0,0.26092184746026553,0.3861699871861064,0,0,0,1,40910.640530052806,1,41557.08666666667,0,41440.505000000005,39601.945,41509.735,41371.275,1,0,1
3084,3084,1644148800000,41522.0,41645.34,41487.82,41610.99,596.48693,1644152399999,26671,1,57.93317474732213,0,0,0.44519913527679117,0.2308389456775081,0.3076117700704644,0,1,0,0,40926.71131945175,1,41575.636666666665,1,41440.505000000005,39601.945,41509.735,41371.275,1,0,1
3085,3085,1644152400000,41610.99,41834.99,41479.28,41692.35,1375.97812,1644155999999,42796,1,60.206432480652815,0,0,0.8357911168314888,0.4269967507027604,0.30625251461351105,0,0,1,0,40942.46069306272,1,41592.18555555555,1,41494.78,39601.945,41618.285,41371.275,1,0,1
