,open_time,open,high,low,close,volume,close_time,count,long
1754,1639360800000,48597.51,48930.56,48430.13,48770.42,1537.92901,1639364399999,41383,-1
1755,1639364400000,48770.42,49076.74,48691.08,48873.19,1053.46168,1639367999999,33377,-1
1756,1639368000000,48873.2,49100.0,48751.96,49025.08,783.08517,1639371599999,26616,-1
1757,1639371600000,49026.65,49350.9,48851.47,49238.03,1076.26977,1639375199999,32537,-1
1758,1639375200000,49238.03,49304.0,48872.46,48936.88,905.81189,1639378799999,33093,-1
1759,1639378800000,48936.88,48995.94,48554.77,48740.01,1284.61901,1639382399999,41664,-1
1760,1639382400000,48740.01,49171.57,48145.0,49015.0,1996.57085,1639385999999,56490,-1
1761,1639386000000,49015.0,49035.87,48700.89,48859.29,863.05186,1639389599999,31946,-1
1762,1639389600000,48859.29,48909.35,48502.0,48688.03,818.76152,1639393199999,32086,-1
1763,1639393200000,48688.03,48904.9,48560.85,48847.26,862.51194,1639396799999,34661,-1
1764,1639396800000,48845.0,49000.0,48530.32,48588.51,1047.54794,1639400399999,39996,-1
1765,1639400400000,48588.51,48644.35,48149.63,48420.97,1598.26464,1639403999999,53210,-1
1766,1639404000000,48420.97,48426.2,47700.81,47958.62,2860.91865,1639407599999,82312,-1
1767,1639407600000,47960.09,47960.69,47012.03,47252.02,4018.43951,1639411199999,101659,-1
1768,1639411200000,47252.02,47559.37,46653.0,47141.41,4670.06575,1639414799999,115251,-1
1769,1639414800000,47141.41,47932.19,47070.01,47513.15,2916.45194,1639418399999,71602,-1
1770,1639418400000,47513.16,47684.55,47305.0,47444.56,1045.85113,1639421999999,39345,-1
1771,1639422000000,47444.55,47444.55,45672.75,46739.36,9568.79079,1639425599999,192657,1
1772,1639425600000,46739.35,46974.91,46342.69,46659.99,3158.43506,1639429199999,78823,1
1773,1639429200000,46660.0,46900.0,46214.13,46791.74,1815.30642,1639432799999,53793,1
1774,1639432800000,46791.74,47288.19,46677.43,46889.28,1754.38097,1639436399999,58512,1
1775,1639436400000,46887.34,47059.55,46555.01,46702.75,1198.35733,1639439999999,38392,1
1776,1639440000000,46702.76,47226.32,46290.0,47000.01,1757.07383,1639443599999,55204,1
1777,1639443600000,47000.0,47108.23,46580.0,46868.28,1050.4912,1639447199999,36702,1
1778,1639447200000,46868.27,47074.79,46677.9,47029.66,1010.55788,1639450799999,33276,1
1779,1639450800000,47029.65,47117.64,46752.31,46952.0,949.54617,1639454399999,35841,1
1780,1639454400000,46952.01,47176.22,46861.8,46989.67,1274.66918,1639457999999,35971,1
1781,1639458000000,46989.68,47133.99,46675.0,46701.26,1209.30338,1639461599999,33247,1
1782,1639461600000,46701.26,46961.14,46306.8,46670.32,1672.77134,1639465199999,49787,1
1783,1639465200000,46670.32,47050.0,46506.38,47000.0,1246.92289,1639468799999,40448,1
1784,1639468800000,46999.99,47516.25,46968.24,47462.0,2292.92478,1639472399999,57357,1
1785,1639472400000,47462.0,47498.66,46789.69,46832.65,1844.99023,1639475999999,44934,1
1786,1639476000000,46833.11,47383.88,46800.0,47345.5,1654.1727,1639479599999,48705,1
1787,1639479600000,47345.5,47740.0,47178.66,47622.0,1848.51791,1639483199999,57661,1
1788,1639483200000,47617.99,47959.77,47505.91,47508.31,2248.9458,1639486799999,72147,1
1789,1639486800000,47508.31,47679.46,46980.94,47168.15,2092.8322,1639490399999,55703,1
1790,1639490400000,47168.15,47333.33,46814.27,47281.94,1847.79492,1639493999999,56350,1
1791,1639494000000,47281.93,47517.27,46617.25,46853.86,2245.26816,1639497599999,61119,1
1792,1639497600000,46853.87,47148.0,46532.35,46737.53,2027.82043,1639501199999,59679,1
1793,1639501200000,46739.58,47100.01,46543.0,46622.03,1558.66499,1639504799999,44701,1
1794,1639504800000,46622.02,46946.15,46429.88,46646.68,1459.37371,1639508399999,49404,1
1795,1639508400000,46646.68,47074.44,46631.84,46859.4,1102.35018,1639511999999,38280,1
1796,1639512000000,46859.42,47900.0,46839.78,47785.2,2355.65086,1639515599999,65880,1
1797,1639515600000,47786.13,48700.41,47746.19,48283.5,2992.57045,1639519199999,79564,1
1798,1639519200000,48283.49,48468.18,48000.0,48268.0,1117.84794,1639522799999,50540,1
1799,1639522800000,48268.01,48440.0,48144.18,48343.28,1094.92332,1639526399999,32492,1
1800,1639526400000,48336.95,48761.0,48067.04,48136.92,1962.15338,1639529999999,54690,1
1801,1639530000000,48136.93,48180.58,47901.0,48073.46,1235.00149,1639533599999,34547,1
1802,1639533600000,48073.47,48095.45,47836.0,47997.58,970.64786,1639537199999,33378,1
1803,1639537200000,47997.57,48299.99,47899.95,48262.41,957.58234,1639540799999,31368,1
1804,1639540800000,48262.4,48444.18,48075.77,48244.14,1742.5507,1639544399999,58924,1
1805,1639544400000,48244.13,48328.37,48045.8,48120.88,1137.24945,1639547999999,39797,1
1806,1639548000000,48120.88,48323.85,48004.41,48057.66,1000.63,1639551599999,35436,1
1807,1639551600000,48057.65,48450.0,47928.64,48209.51,1057.34298,1639555199999,37548,1
1808,1639555200000,48209.51,48850.0,48207.5,48573.09,1651.35961,1639558799999,53040,-1
1809,1639558800000,48573.1,48600.73,48377.25,48494.44,1100.57469,1639562399999,36919,1
1810,1639562400000,48494.45,48607.7,48176.57,48247.69,1560.28626,1639565999999,43021,1
1811,1639566000000,48247.69,48348.26,48069.68,48132.54,1257.70436,1639569599999,41625,1
1812,1639569600000,48132.54,48300.0,47517.65,47588.42,2072.69341,1639573199999,63327,1
1813,1639573200000,47588.42,47813.98,47422.87,47652.58,1561.55374,1639576799999,46173,1
1814,1639576800000,47652.58,47790.0,47212.87,47370.0,1531.94997,1639580399999,45891,1
1815,1639580400000,47369.99,47496.83,46587.0,46632.31,3359.91366,1639583999999,78183,1
1816,1639584000000,46632.3,47048.54,46547.0,47004.32,2248.77374,1639587599999,58169,1
1817,1639587600000,47004.32,47365.97,46861.49,47086.3,1800.49956,1639591199999,44918,1
1818,1639591200000,47086.3,48249.96,47011.29,47829.99,3131.12703,1639594799999,77208,1
1819,1639594800000,47830.0,49259.98,47212.0,48674.9,10878.1214,1639598399999,245072,-1
1820,1639598400000,48674.9,49500.0,48527.01,49211.84,4690.61661,1639601999999,124801,-1
1821,1639602000000,49211.83,49358.75,48865.94,49168.89,2276.03432,1639605599999,66175,-1
1822,1639605600000,49168.89,49235.38,48653.0,48747.3,1159.5972,1639609199999,49348,-1
1823,1639609200000,48747.31,48974.09,48700.19,48864.98,1285.21724,1639612799999,38618,-1
1824,1639612800000,48864.98,49269.03,48723.89,49052.45,1429.90981,1639616399999,43494,-1
1825,1639616400000,49052.45,49140.0,48830.13,49027.01,1022.03367,1639619999999,33618,-1
1826,1639620000000,49027.01,49069.6,48869.0,49009.12,775.15627,1639623599999,26702,-1
1827,1639623600000,49009.13,49053.35,48709.7,48819.6,883.00997,1639627199999,29398,-1
1828,1639627200000,48819.59,48888.87,48550.0,48743.17,1070.39618,1639630799999,32222,-1
1829,1639630800000,48743.17,48811.13,48502.26,48513.9,883.13902,1639634399999,29200,-1
1830,1639634400000,48519.31,48923.47,48504.07,48894.65,1091.46152,1639637999999,32622,-1
1831,1639638000000,48894.65,49072.3,48689.65,48712.23,1329.50233,1639641599999,39835,-1
1832,1639641600000,48712.23,48976.65,48608.62,48765.39,1199.03574,1639645199999,36854,-1
1833,1639645200000,48765.39,48975.0,48730.0,48948.88,870.47531,1639648799999,34539,-1
1834,1639648800000,48948.88,49239.05,48902.08,49147.66,1141.24127,1639652399999,39373,-1
1835,1639652400000,49147.65,49436.43,48864.47,49207.79,1523.47036,1639655999999,48057,-1
1836,1639656000000,49207.79,49213.74,48609.2,48689.45,2098.42985,1639659599999,58443,-1
1837,1639659600000,48689.45,49266.6,48378.65,49006.79,1896.88528,1639663199999,60334,-1
1838,1639663200000,49006.79,49013.25,48509.01,48536.66,1486.43845,1639666799999,48215,-1
1839,1639666800000,48536.65,48718.59,48243.58,48585.81,1926.76748,1639670399999,58953,-1
1840,1639670400000,48578.61,48717.43,48302.49,48506.58,1778.62433,1639673999999,54112,-1
1841,1639674000000,48506.57,48520.73,48060.0,48084.14,1593.51908,1639677599999,56418,-1
1842,1639677600000,48084.15,48313.29,47862.6,47983.5,1434.94112,1639681199999,49090,-1
1843,1639681200000,47983.49,48129.67,47666.0,47866.01,1763.75104,1639684799999,53845,-1
1844,1639684800000,47866.01,48387.54,47832.34,47929.53,1510.25811,1639688399999,45342,-1
1845,1639688400000,47929.53,48167.75,47900.0,48089.61,766.62189,1639691999999,27224,-1
1846,1639692000000,48089.61,48167.84,47511.0,47821.27,1428.35052,1639695599999,51856,-1
1847,1639695600000,47821.27,47821.27,47532.86,47632.38,1046.44879,1639699199999,34237,-1
1848,1639699200000,47632.38,47987.95,47390.43,47789.74,1660.09591,1639702799999,44305,-1
1849,1639702800000,47789.74,47995.96,47705.87,47848.33,663.92448,1639706399999,25612,-1
1850,1639706400000,47848.33,47876.28,47632.33,47810.01,610.47672,1639709999999,24420,-1
1851,1639710000000,47810.02,47813.58,47650.0,47766.07,565.46767,1639713599999,24038,-1
1852,1639713600000,47766.07,47950.0,47742.53,47913.02,655.02044,1639717199999,24856,-1
1853,1639717200000,47913.02,47953.22,47575.76,47702.81,798.74138,1639720799999,27388,-1
1854,1639720800000,47702.81,47738.07,47411.0,47419.95,872.46207,1639724399999,28853,-1
1855,1639724400000,47419.95,47430.26,46749.55,47007.25,3210.23622,1639727999999,82940,-1
1856,1639728000000,47007.25,47195.0,46900.0,47136.35,1352.88765,1639731599999,41942,-1
1857,1639731600000,47136.34,47288.27,46964.72,47228.94,1501.11062,1639735199999,44532,-1
1858,1639735200000,47228.95,47247.83,46769.89,46954.96,1783.33015,1639738799999,50380,-1
1859,1639738800000,46954.96,47298.54,46880.5,47112.43,1466.92351,1639742399999,46806,-1
1860,1639742400000,47112.43,47363.36,46924.99,47039.43,1313.16795,1639745999999,48011,-1
1861,1639746000000,47039.43,47242.47,46888.0,46950.03,1101.96482,1639749599999,39695,-1
1862,1639749600000,46950.02,46999.99,45750.0,45971.01,6567.83547,1639753199999,142205,1
1863,1639753200000,45971.02,46615.96,45456.0,46528.83,5536.45529,1639756799999,134098,-1
1864,1639756800000,46528.83,47440.1,46400.0,47077.3,3904.78593,1639760399999,98491,-1
1865,1639760400000,47077.29,47085.22,46625.0,46761.71,1221.67911,1639763999999,44159,-1
1866,1639764000000,46761.71,47063.88,46616.99,46989.28,1078.55038,1639767599999,36122,-1
1867,1639767600000,46989.28,47111.0,46685.67,46765.66,1066.09261,1639771199999,35187,-1
1868,1639771200000,46765.66,46841.24,46157.56,46183.92,1566.14788,1639774799999,47914,1
1869,1639774800000,46183.93,47093.16,46111.12,46852.91,1374.598,1639778399999,45263,-1
1870,1639778400000,46852.9,46965.58,45565.58,46555.42,2349.76861,1639781999999,90919,-1
1871,1639782000000,46555.42,46568.43,46090.21,46131.2,882.76583,1639785599999,33644,1
1872,1639785600000,46133.83,46380.1,45777.45,46314.87,1690.65423,1639789199999,51260,1
1873,1639789200000,46314.88,46362.47,45629.68,45661.11,1518.51151,1639792799999,47494,1
1874,1639792800000,45662.95,45983.78,45500.0,45696.23,1168.64532,1639796399999,43020,1
1875,1639796400000,45696.22,46545.83,45666.01,46283.05,1396.14327,1639799999999,43455,1
1876,1639800000000,46283.04,46500.0,46072.33,46395.9,1033.28922,1639803599999,32580,1
1877,1639803600000,46395.89,46858.27,46203.11,46592.29,1153.22623,1639807199999,38694,1
1878,1639807200000,46592.29,46770.9,46265.94,46332.38,1034.72929,1639810799999,34296,1
1879,1639810800000,46332.39,46468.98,46310.29,46364.08,656.85305,1639814399999,28849,1
1880,1639814400000,46364.09,46662.96,46194.44,46335.69,1167.00547,1639817999999,37330,1
1881,1639818000000,46335.69,46854.28,46328.4,46841.63,1023.84548,1639821599999,35217,1
1882,1639821600000,46841.62,47392.37,46705.6,47309.57,1749.89596,1639825199999,52919,-1
1883,1639825200000,47309.56,47359.04,46930.46,47070.44,1008.64958,1639828799999,37159,1
1884,1639828800000,47070.43,47168.74,46886.18,47035.5,808.18668,1639832399999,32564,1
1885,1639832400000,47035.51,47085.1,46560.83,46639.22,1032.54688,1639835999999,36123,1
1886,1639836000000,46639.22,47045.73,46600.0,47009.02,934.66406,1639839599999,33437,1
1887,1639839600000,47009.03,47219.16,46825.33,46858.55,919.10574,1639843199999,32901,1
1888,1639843200000,46858.56,46992.14,46756.28,46799.94,837.22386,1639846799999,30997,1
1889,1639846800000,46795.0,46862.12,46593.9,46665.13,1321.02112,1639850399999,40588,1
1890,1639850400000,46665.13,46777.84,46620.1,46726.37,660.74307,1639853999999,31799,1
1891,1639854000000,46726.37,46774.44,46325.61,46643.68,1109.88266,1639857599999,37835,1
1892,1639857600000,46643.68,46899.22,46525.0,46864.56,647.99698,1639861199999,26391,1
1893,1639861200000,46864.55,46980.0,46740.9,46948.38,803.65536,1639864799999,25690,1
1894,1639864800000,46948.37,47100.0,46666.67,46773.84,762.23854,1639868399999,28725,1
1895,1639868400000,46773.85,47000.77,46639.7,46834.48,581.33915,1639871999999,22743,1
1896,1639872000000,46834.47,46887.69,46550.0,46664.34,881.73769,1639875599999,29685,1
1897,1639875600000,46664.33,46820.64,46406.91,46579.22,863.54041,1639879199999,27187,1
1898,1639879200000,46579.21,47180.76,46527.76,47150.01,1361.88714,1639882799999,32886,-1
1899,1639882800000,47150.01,47990.75,47126.01,47712.38,2633.08777,1639886399999,68474,-1
1900,1639886400000,47714.61,48074.16,47712.0,47892.73,1247.47767,1639889999999,34931,-1
1901,1639890000000,47892.73,48011.68,47534.8,47600.0,1309.58546,1639893599999,30670,-1
1902,1639893600000,47599.99,47673.77,47447.62,47484.32,869.13874,1639897199999,25693,-1
1903,1639897200000,47484.33,47736.0,47445.16,47515.09,839.62779,1639900799999,25965,-1
